#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
gearlandia.haus,suspend,false,false,,false
genderheretics.xyz,suspend,false,false,,false
gentoo.live,silence,false,false,,false
geofront.rocks,suspend,false,false,,false
ghetti.monster,suspend,false,false,,false
gleasonator.com,suspend,false,false,,false
glee.li,suspend,false,false,,false
h5q.net,suspend,false,false,,false
hentai.baby,suspend,false,false,,false
hidamari.apartments,suspend,false,false,,false
hitchhiker.social,suspend,false,false,,false
husk.site,suspend,false,false,,false
icod.de,suspend,false,false,,false
iddqd.social,suspend,false,false,,false
ignorelist.com,suspend,false,false,,false
kiwifarms.cc,suspend,false,false,,false
kiwifarms.is,suspend,false,false,,false
kompost.cz,suspend,false,false,,false
leafposter.club,suspend,false,false,,false
letsalllovela.in,suspend,false,false,,false
lewdieheaven.com,suspend,false,false,,false
lgbtfree.zone,suspend,false,false,,false
liberdon.com,suspend,false,false,,false
librenet.co.za,suspend,false,false,,false
ligma.pro,suspend,false,false,,false
lolison.network,suspend,false,false,,false
lolison.top,suspend,false,false,,false
loveforlandlords.com,suspend,false,false,,false
lovingexpressions.net,suspend,false,false,,false
mapsupport.de,suspend,false,false,,false
masochi.st,suspend,false,false,,false
mastertibbles.co.uk,suspend,false,false,,false
mastinator.com,suspend,false,false,,false
mastodon.cf,suspend,false,false,,false
meatbag.app,suspend,false,false,,false
merovingian.club,suspend,false,false,,false
milker.cafe,suspend,false,false,,false
minds.com,suspend,false,false,,false
minidisc.tokyo,suspend,false,false,,false
mirr0r.city,suspend,false,false,,false
moa.st,suspend,false,false,,false
monads.online,silence,false,false,,false
mostr.pub,suspend,false,false,,false
mrhands.horse,suspend,false,false,,false
mstdn.jp,silence,false,false,,false
mugicha.club,suspend,false,false,,false
nationalist.social,suspend,false,false,,false
nazi.social,suspend,false,false,,false
neenster.org,suspend,false,false,,false
newsie.social,silence,false,false,,false
nicecrew.digital,suspend,false,false,,false
nightshift.social,suspend,false,false,,false
niscii.xyz,silence,false,false,,false
nnia.space,suspend,false,false,,false
noagendasocial.com,suspend,false,false,,false
noagendasocial.nl,suspend,false,false,,false
norwoodzero.net,suspend,false,false,,false
novoa.nagoya,suspend,false,false,,false
nyanide.com,suspend,false,false,,false
obo.sh,suspend,false,false,,false
oddballs.online,suspend,false,false,,false
onionfarms.org,suspend,false,false,,false
outpoa.st,suspend,false,false,,false
paravielfalt.zone,suspend,false,false,,false
parcero.bond,suspend,false,false,,false
pawoo.net,suspend,false,false,,false
pedo.school,suspend,false,false,,false
pettanko.art,suspend,false,false,,false
pibvt.net,suspend,false,false,,false
pieville.net,suspend,false,false,,false
pirateradio.social,suspend,false,false,,false
pisskey.io,suspend,false,false,,false
pizzaf.art,suspend,false,false,,false
pkteerium.xyz,suspend,false,false,,false
poa.st,suspend,false,false,,false
poast.tv,suspend,false,false,,false
pone.social,suspend,false,false,,false
porntoot.com,silence,false,false,,false
poster.place,suspend,false,false,,false
poweredbycocaine.com,suspend,false,false,,false
press.coop,silence,false,false,,false
privex.social,suspend,false,false,,false
qoto.org,silence,false,false,,false
quanta.wiki,suspend,false,false,,false
raccoon.quest,suspend,false,false,,false
rape.pet,suspend,false,false,,false
rapemeat.express,suspend,false,false,,false
rapemeat.solutions,suspend,false,false,,false
raspberrypi.social,silence,false,false,,false
rcsocial.net,silence,false,false,,false
redplanetlabs.com,suspend,false,false,,false
refusal.llc,suspend,false,false,,false
repl.co,suspend,false,false,,false
republic.red,suspend,false,false,,false
rojogato.com,suspend,false,false,,false
rot.gives,suspend,false,false,,false
rqd2.net,suspend,false,false,,false
ryona.agency,suspend,false,false,,false
satoshishop.de,suspend,false,false,,false
schwartzwelt.xyz,suspend,false,false,,false
scots.network,suspend,false,false,,false
seal.cafe,suspend,false,false,,false
servernerds.net,silence,false,false,,false
sheep.network,suspend,false,false,,false
shitpost.cloud,suspend,false,false,,false
shitposter.club,suspend,false,false,,false
shortstackran.ch,suspend,false,false,,false
shortstacksran.ch,suspend,false,false,,false
shota.house,suspend,false,false,,false
shrimpposter.club,suspend,false,false,,false
skinheads.eu,suspend,false,false,,false
skinheads.io,suspend,false,false,,false
skinheads.social,suspend,false,false,,false
skinheads.uk,suspend,false,false,,false
skippers-bin.com,suspend,false,false,,false
skyshanty.xyz,suspend,false,false,,false
sleepy.cafe,suspend,false,false,,false
sneed.social,suspend,false,false,,false
sperg.city,suspend,false,false,,false
spinster.xyz,suspend,false,false,,false
springbo.cc,suspend,false,false,,false
squid.kids,suspend,false,false,,false
stereophonic.space,suspend,false,false,,false
strelizia.net,suspend,false,false,,false
supernets.social,suspend,false,false,,false
tastingtraffic.net,suspend,false,false,,false
teci.world,suspend,false,false,,false
terrible.place,suspend,false,false,,false
thechimp.zone,suspend,false,false,,false
thepostearthdestination.com,suspend,false,false,,false
thisisjoes.site,suspend,false,false,,false
threads.net,silence,false,false,,false
toot.pt,suspend,false,false,,false
troll.cafe,suspend,false,false,,false
trumpislovetrumpis.life,suspend,false,false,,false
truthsocial.co.in,suspend,false,false,,false
ua-fediland.de,suspend,false,false,,false
unsafe.space,suspend,false,false,,false
urchan.org,suspend,false,false,,false
ursal.zone,silence,false,false,,false
varishangout.net,suspend,false,false,,false
vtuberfan.social,suspend,false,false,,false
waifuism.life,suspend,false,false,,false
wake.st,suspend,false,false,,false
whinge.house,suspend,false,false,,false
whinge.town,suspend,false,false,,false
wikileaks2.org,suspend,false,false,,false
willtrade.org,suspend,false,false,,false
wolfgirl.bar,suspend,false,false,,false
worm.pink,silence,false,false,,false
wxw.moe,suspend,false,false,,false
xhais.love,suspend,false,false,,false
xscape.top,suspend,false,false,,false
yggdrasil.social,suspend,false,false,,false
youjo.love,suspend,false,false,,false
zhub.link,silence,false,false,,false
